Time,Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP
08/07/2017 13:52,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","user32",enabled,"Known DLLs",System-wide,"Multi-User Windows USER API Client DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\user32.dll",10.0.17763.168,"user32.dll",F9068469C512AB3B8EE0306A1B40CB56,BFCF8C34E3ACD0FE4BB0AC0C7669E37733864781,03CF3A3C6117308460A372626D2FA160D8D0EDE9,FC6372E166434982A35C7D907DAD1F7E258D55BD6EAA859AE81E85AAAA3FE6D4,DA784E3F5B59C3CADDCCBB61CD1C206B5747223E4E02FD73BC0E8D0AA0268906,C1E324985AEAC7E22610A84650E5098B
07/03/1931 05:43,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","WLDAP32",enabled,"Known DLLs",System-wide,"Win32 LDAP API DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wldap32.dll",10.0.17763.1,"WLDAP32.dll",A5398A699E617D6F6440E3EEF9060507,1F17B1BD9A57D8F8511DCCB97C5A28BDE38EE6DA,4CC8DEB2BA56E7F214CE285AA47EAC328A021DE9,58165D1439CD7DA4C5B09BF7D9D009B248381EF924477A86EFC9C9D095F2F00B,F7378B11FD894AC1931F8E49AEEBEC341F6DC02D1A08A758F2EE93C305D46892,3277599D3BE5029FF9610E69000CAB41
06/01/1981 18:53,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","wow64",enabled,"Known DLLs",System-wide,"Win32 Emulation on NT64","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wow64.dll",10.0.17763.1,"wow64.dll",14E4FCFCE2465FC30B2B58A072568400,9A94F4D37F64544EC544ECD052A5338C87A86227,F55B2B56F5DD5FB757E2D92ED8F873404CA0460A,A7E2E714370F009203A5F6F6CCEF4E375EBA57B821C2D6B4292938E2269C4EA2,CFDDAFC19A8C7CB0DF0848479CEA155B35258755AC9FCB7A71370BDA5CF7757E,9382894BC784EF64212D6527A3E5396A
23/06/1977 23:52,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","wow64win",enabled,"Known DLLs",System-wide,"Wow64 Console and Win32 API Logging","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\wow64win.dll",10.0.17763.1,"wow64win.dll",137720CDB7208AA880CD5C749C2D4B11,960CBA0B6C50AACCBF6CD883E7885CEB92B40510,0A64F355D058A45532847CBA740F90569C7CE317,65176C8CDEECEA0C112DAC22CCB3C7AD7EF33FC65EA5AFD8DC78B2836342AD24,58051CF5CB419BBA3804B6D69240BA22C3B0AA8259FDD42BDC53623B747ED1F9,383ECAE3EF358CE381FF4B9F44A36719
11/12/2011 19:51,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","WS2_32",enabled,"Known DLLs",System-wide,"Windows Socket 2.0 32-Bit DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\ws2_32.dll",10.0.17763.1,"WS2_32.dll",7443BB4055522A25CC73B7AC18F826FC,82CECA65C8056421696ADEFD91674802F12CD2C6,0E47A1688BAD673F604B8381CECFA87922F8FBB8,0343A6B9AEB302981AA9303A9D0669C5E969E8BEC51EE425853BF2BAD0FCF2C8,ED88BF9360F25B96C6BF5E5E54B7959FFF07B11DC75A4F036F21AB67B596672A,58B0AF34B71F60EB8949033F1340A5FF
,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","_wow64cpu",enabled,"Known DLLs",System-wide,"",,"","c:\windows\syswow64\wow64cpu.dll",,"wow64cpu.dll",,,,,,
,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","_wowarmhw",enabled,"Known DLLs",System-wide,"",,"","c:\windows\syswow64\wowarmhw.dll",,"wowarmhw.dll",,,,,,
,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","_xtajit",enabled,"Known DLLs",System-wide,"",,"","c:\windows\syswow64\xtajit.dll",,"xtajit.dll",,,,,,
06/04/2004 18:32,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","advapi32",enabled,"Known DLLs",System-wide,"Advanced Windows 32 Base API","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\advapi32.dll",10.0.17763.1,"advapi32.dll",F5F38C2FDD1A4632A4E5042C109B88E5,DFDF9CCC88DBEE8B9026C1353736107F0AE4F8F6,F3D4EDB02A14285B9285D67E8313D4634BD74C1B,7FBE70D120295267E1B897686229B7FA1A0B199152A1A4CEE42495CEF9A5B6F4,6DF631B08B1C39366185BFAEEF249B3C6870F476F5CF6705086451CC1452F201,C33C73703CA713DEBFE3DBA45A0CD21D
22/07/1930 16:29,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","clbcatq",enabled,"Known DLLs",System-wide,"COM+ Configuration Catalog","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\clbcatq.dll",2001.12.10941.16384,"clbcatq.dll",01747E0A84F32EBD769A3461A6A27AF3,27F168B1B79B9C80B5E4958DD442FA7D0A9B7025,C4590006C29168BEF5595C2BC244CC0855B365A2,8229D9219935F72370570E8C8B152B40EFB5CC37C5B731326EEB512387C984D8,4103749613FA6FAB8472B865B4A87AB046DEB41EAA6C1AE59210DE90A721AD68,B731E161A0C9AD2A8E2546F631617338
27/01/1921 10:13,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","combase",enabled,"Known DLLs",System-wide,"Microsoft COM for Windows","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\combase.dll",10.0.17763.253,"combase.dll",8AF5F0A4B784EAE7901C8B937AB7411E,BC62EC01E7FE3950C6ADB8D79A312C6F87AD4B20,5A1B677F45CF114F69F88658ECB0F58FE1276868,ED1E31D6158A479BC0024132F933BEEAD6F786C042E9A2417FDBEB599D39D33A,2D67567A6BE0D2626CE011A7ACE0E0D4641FC5AB624749CC889B5E5D96A774AA,2D32FFC025401EEF7BE4327F0C01694A
20/05/1994 12:09,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","COMDLG32",enabled,"Known DLLs",System-wide,"Common Dialogues DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\comdlg32.dll",10.0.17763.1,"COMDLG32.dll",8E1D1B4EF5E8C56F20167783F7E71AC7,052B976CEB71CF9246A89429A0114C06CE0983D4,16F133701D0AC3B73B574FDEEF89A9067DD983B5,A41936B3CFD734F335F0F49E5F51147F1F8FEEDC270EB801CAE6468FA354A824,527628977DDFFEC9381EEC4201F0BE6DD480CA9CDD0710828C524580DAA79362,9CA99F851838F3A33C960E75629332D3
02/08/1921 12:33,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","coml2",enabled,"Known DLLs",System-wide,"Microsoft COM for Windows","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\coml2.dll",10.0.17763.134,"coml2.dll",7FB6FC372D58B070523D44E232460E0C,0B391C4E2C254BB3C89133E23477705F2D44E828,50CCF5E7E7D66E4DD4B5ABCB94EC3ADB9DD93090,CB5A998FCFC26B5143C4E4EDF56FBD356CF093BCF4868064FA2DFA6950A572AE,5E814BE81F76919CA90F6A19495CFA7A618703D6019C15A9F0EFC7C38ED20FD6,1B00BC1D9B8186F639C6D045B252A0CC
07/07/1905 15:45,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","DifxApi",enabled,"Known DLLs",System-wide,"Driver Install Frameworks for API library module","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\difxapi.dll",2.1.0.0,"difxapi.dll",D25B204041BC62303D63763A4227B55B,667C14FDAE01207F52DBD769F5CB310F2B82EF0E,B01909A286CEF1332CF4D853876ACC8ADC041BB0,BADCD9BF4B34CCC37EFCA9DA8CFCF73E5854CCC3DC1CA6A2C04C6DC532ED45B0,C3F740A3B48536BB4903BA39A7FB7CAA83F302DC1BD71AD30B6DAE2FAFAFAC5F,29B1F48F3377D0E578258EA2479BAD0E
13/12/1984 23:08,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","gdi32",enabled,"Known DLLs",System-wide,"GDI Client DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\gdi32.dll",10.0.17763.1,"gdi32.dll",9ED90819195699D64BC5E05D74D246FF,3167ADD1443DEAE234DB83A188E49CA2B31E44B5,53F0F9F578A17E5C0CAE1FA07F6CFAD510EE851F,B8B9B8C735184DAF77300D94BD8932E3AA91F3F9142045469AB4A964436AB6A5,1AA55A018A5C7E9D28944DF97561DC101F1BEDB7FFA06A8F5ABE38C0630C72D8,47E1DC12BB28F84D53FD943CE59A78B3
07/03/1931 17:59,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","gdiplus",enabled,"Known DLLs",System-wide,"Microsoft GDI+","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\gdiplus.dll",10.0.17763.379,"gdiplus.dll",3F4CE7D1591238E91A816EAE9D4D7E30,9C9FDA917AD1A7A3DA93A34EFE29D5AB0DC646EA,ADBD0140090529496C363E35DDAB3E21523E8646,8C4A876017CF032465F84E620E69478D0DA15FE848E2393BAC07C45C3D94AA48,87BED4C3B304297937A8BA3F6BAA31E61399AD4191746EB4EE1D69A768D29FF3,49B32C633A493DBC2F90959D86335C22
29/12/1917 14:29,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","IMAGEHLP",enabled,"Known DLLs",System-wide,"Windows NT Image Helper","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\imagehlp.dll",10.0.17763.1,"IMAGEHLP.dll",4CAD91247889D6D32F5A53D0BB875007,BD5DF9956D189EE07D45038D0FC0254328EA88D2,0872F2023FB7CAE98BE76D5820A2E8AEBA5C9581,94FFE0AD3BE5FB16AAADC7AC4CECADE96A17320EC54F9E0A66B7167CE20B02DD,C648046E9D96945939CA630636AA4512DAD7505BFDEC1EA2CE02536CD007274D,5773E3DF1F963127D34E6B4C4995885F
22/03/2005 03:37,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","IMM32",enabled,"Known DLLs",System-wide,"Multi-User Windows IMM32 API Client DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\imm32.dll",10.0.17763.1,"IMM32.dll",CB9BFBE6A61F6A9A5CAAC18C133270CD,CFB20B9D51BCC1F817F402A21E9BD1700CE48271,7381AE200082062B63B79E7D8981F0546B846B11,9DEA2A0B32E50E7FD1587E6127E6AC0DCBF7552DEE5A5ED569AE2AEA49918F7B,CDA412FDCF28503D0B9DD78C8E969A61F4B79CA4A8CC2721F8D055E25B3F9921,0A59C266C86B725AFF2A51A9A37BF73C
01/01/1909 09:46,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","kernel32",enabled,"Known DLLs",System-wide,"Windows NT BASE API Client DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\kernel32.dll",10.0.17763.379,"kernel32.dll",F1BCCEBC6C99E770C67D110DEF3CD509,BC18910C4AFA8A875606E7E97FB4CB3E45ED78AF,7A65EF33FA547D56C41D0E375CB2DE5926556295,024D20F15DF27975348E42FA77408DF029D24EA84A6D12759FE5869E810C2438,C7ADF11DA9D0390C9C375936AFCBC7AB928C9E182E641EE3356734FE28363054,8A8EDB3C1734CEE311BBB48F1C50B239
16/11/2007 14:50,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","MSCTF",enabled,"Known DLLs",System-wide,"MSCTF Server DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\msctf.dll",10.0.17763.348,"MSCTF.dll",D3A21F576BD28CF1AB5EF85F67746DF5,27EF5398EB6EC7094DEC1355EB6010F809ACBCFA,F1C10A0FF8AFCD077639093B72CDD8C9466A46AD,289EBBCAC8E114E89B0D311A309AFAB00836922E4540D16498BA71C646E25801,D4FF20809F9F46D638181D17C0A54D7B28EF2721F2912E2B2F4C13591F2BA302,E503AEA2F272D0663CB9D1A2577574DC
28/03/1972 13:55,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","MSVCRT",enabled,"Known DLLs",System-wide,"Windows NT CRT DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\msvcrt.dll",7.0.17763.1,"MSVCRT.dll",F88677EE53EBADE947945C5F894EC740,549C6E3BCA8FE2B38CEB70D023FA259B304BF7D0,5A5B0D26B1713971CEBB4A4D777803CB0AB9ADDC,69358F323209F7223480C8605B1ECAAA05F43E4CED80DB6AE90A70F1D3D03DA7,4853C991D7DFDC2D332656BF1FDF9AE132521B857F18E57E073F6CDFAB08A636,C3F466EF7F4926CB29A80701AE643FD4
19/04/2008 19:33,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","NORMALIZ",enabled,"Known DLLs",System-wide,"Unicode Normalization DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\normaliz.dll",10.0.17763.1,"NORMALIZ.dll",CA6979FDA4E01AA636F851D82294D202,F34A3014C64733DB9F623D9094EBFE2BF2F79C76,ADF617ED2E3C599EB34E151C61E218D360606F6E,64C0B8174DA8DC14A66028B77D7552C00CAFC18AD0F5915C364A5DA33E57606A,D11E1BE9B63D505519C3267DC5DA536AF3D909A90F06F5F5D3E66ADA268C44A1,
03/05/1943 18:10,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","NSI",enabled,"Known DLLs",System-wide,"NSI User-mode interface DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\nsi.dll",10.0.17763.1,"NSI.dll",D84223729B588252D9F8BD8C996D32A1,D94EA24AF69DF83ABF2CC38B5C325B811BF67A5E,A051575F06218EEB406F59F1A0D0C139BC662682,A0D390D7ABF3D51C825BE5335F2FF995AA487A2491F9D7232323C2AA47BB9BCD,86EB506BC706DBEB0EB9234A2C1D4BA7589B1ABE0A9CA83D49A0B8E51A9EC78E,9F19B08BA92C5E2D2FFFC1B3724649DB
10/03/1938 05:30,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","ole32",enabled,"Known DLLs",System-wide,"Microsoft OLE for Windows","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\ole32.dll",10.0.17763.134,"ole32.dll",120FEF415AE56EDB4AB485B66015261A,50A49B658D6DCAFECD4BCA5D94375B50EA8BDECC,7C6D018134D4F2DB0456933FFF307D48051DAEFC,1280BB09EC4FECD08821D7166DC4F905033AC0D6B4D1579A578BA041242761EF,C0CAB382779FF9309244F44E04B807DF7CBD3F2F5A5E11FF0C02691FCBB97863,66F85E9F3A3CA6ACD6F87E4741BD589B
06/12/1944 18:07,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","OLEAUT32",enabled,"Known DLLs",System-wide,"OLEAUT32.DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\oleaut32.dll",10.0.17763.292,"OLEAUT32.dll",E865394000FE6F04072CAB0608C67DB1,AD42E60DD10E1553CFB8F40B1A5958AC1B1F6C15,3BC7A56302B9AC0674F481F16E0CC025AFC88FFD,E20BE4B645D1B7FA9EABF0C3FAB560E649A6F9657110A7679B379C40747937D8,81B114C1E6D4AC7203231C5268FB44BB6B2D74ED3D87B544F6A4215A9FEBF49D,B469A1D466E7A1C6DCCAB11EB0B3D1DD
23/05/2004 05:18,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","PSAPI",enabled,"Known DLLs",System-wide,"Process Status Helper","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\psapi.dll",10.0.17763.1,"PSAPI.DLL",A8902F0BAE538AAE47EC4EDD7796B4B0,CBBCAB07642E243033593D5EB020C5B808BF0264,A6BAE3E2C3FFA5D074580F47E2BF3889C2CB4D85,480392AFC57114208596C62FAD4D5A0C7E4AA4C1BCE2CD9EDAA77F8ADBA9229D,550C6C449F101E9EEBF00906EF04DE5427F9E8DC27FEF57BD03CB02F8CD3A0F7,C92635D501F395C41AE84007194A43CD
27/04/1907 04:55,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","rpcrt4",enabled,"Known DLLs",System-wide,"Remote Procedure Call Runtime","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\rpcrt4.dll",10.0.17763.379,"rpcrt4.dll",FD69011CA4116B6BAFED7F24837F4EF0,2891BA0E985B73A32606999A4F30E421C3CDAABF,BE46E6BF622993EE4088F686DBD18DE55C7EAC7F,D890263D6C4499164C7CF64238E46FBC9B2C5D82FB06B95E3524190E2FAD6E77,CC4E1CFC24C363DEE5E9CFB57E17D415FB25FE5D7E1794F70AA8306816A3FBC1,D0FDBD11FDC36EDA6A70DAC5849E46EF
17/07/1959 05:26,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","sechost",enabled,"Known DLLs",System-wide,"Host for SCM/SDDL/LSA Lookup APIs","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\sechost.dll",10.0.17763.1,"sechost.dll",4C57428054987E043D00A485EFCE90D2,99F75C357CA325AEA05C97BC817F839B1BB4633E,59116BD8FD43D5910796340777C4CBB511BFE228,3CCCB4EF21366814389A604A9D506702D3B97D434D62EF101B36BD4B04779DC4,ABC6FA518A119867B8A0D671B17D51FBE65A2E3B3085861DF00C0ADCF933FF5C,ABE3716720342689CEE4C20CD978CA70
29/12/1947 15:05,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","Setupapi",enabled,"Known DLLs",System-wide,"Windows Setup API","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\setupapi.dll",10.0.17763.292,"Setupapi.dll",D25190CE8DAE5DAE0EE94DEC896F17D5,E388BAFB4CB7DFAA2D1FD4215C3C943917D2CA37,5D07F7290FEE5304409F758588F43EDF1CAC2236,05DCF37BD4F476552B8F268F014F31E20B6002022A1071E58C5B66513EC3E86B,8B048F0A3EEDEED1E57D3B9BC704591DC64CDF1EB7B36E6E2011B9D07F54A7B7,48BD163570D2BE3B0FE64883709DA9B3
20/02/2021 16:10,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","SHCORE",enabled,"Known DLLs",System-wide,"SHCORE","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\shcore.dll",10.0.17763.1,"SHCORE.dll",AC18B38A8371584DE427EF6831DDC447,D6D995B1219260B39E09FF2EC9E9740E59605004,812E1994B6C4050AC75845D1291A08112767D814,3D2E6F234B57282DAC0F14361FB7AC1A4ECCEE7C04D7F2CF5D1A857D8D4B498B,A898F2597E4EB05B85398D42DABF1EA7D24559352263422458E3A597BA94979C,A4DF5C277F8EE205F40111C1A8EAAD72
27/11/1956 02:10,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","SHELL32",enabled,"Known DLLs",System-wide,"Windows Shell Common Dll","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\shell32.dll",10.0.17763.348,"SHELL32.dll",035861A91B042B56C96EC15272129E9C,A58D5E70C67ED05243FF132E911B31D2876D67AD,0298134581E34EA256EEC6E37D73502460CC42D7,16644A034C2BBC0684EAAB11F208E0782C21E5351B0770A14AB489E02A253A92,AF84A3E8325475D0C94EB52F890BC9CE9AE1A528854D2D86D65BE4A88E159030,EFDB541B0D80969E7F44036E0F53154A
30/06/2029 09:48,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","SHLWAPI",enabled,"Known DLLs",System-wide,"Shell Light-weight Utility Library","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\shlwapi.dll",10.0.17763.1,"SHLWAPI.dll",9542C4EA92C3ACB7EDCE251499B97519,A05CA68A0C8DBD039C0B79F654857C7F93EDECDB,912557B36DD6F165061700F6AAC4A9AF57136ACA,25E27BC8A2E4B4342E325F2A085CB4C73C2EC575E63A8A22CC8829D8407EE662,27FF2B577B670224DB0188CE3457FFD4343DA817EDDB42F7146A9D512AC5D29C,62991C5390DFDF0C490A1211BBCA28E7
03/11/2035 18:01,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","user32",enabled,"Known DLLs",System-wide,"Multi-User Windows USER API Client DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\user32.dll",10.0.17763.168,"user32.dll",F0D05651268F96C4CC4CE5D813159DC5,294C10FCAF63B491A1109BED8FEB6721B17CED10,4B49CD7105DB778A0FEB3317CEF7697A0661A6BB,650457AFAD0D72B840349669D11E63112B94DBA49ACCF2656928D414CB37F0DB,3A8CF23B61DBFB5053B0858B4BF1A4B2A1CBD95D369A0825590ADF3BC26F62C4,DB4C74A6F2ED796DACDE0BDC2766DE0F
15/08/2004 09:21,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","WLDAP32",enabled,"Known DLLs",System-wide,"Win32 LDAP API DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\wldap32.dll",10.0.17763.1,"WLDAP32.dll",DF71FBA095D2BC4581BCBD6C3BCC7013,E0070035BC49F709C69BC16C1EE90A5EE2FB4A24,2CE4F71ABE8EAAD01C9C0EA80C0D39759CA7ABD9,DB227A527D0F091537751319DA8A5C1E32A604D7A6F306629400B311586DA087,AE6F6CF34F81C04715EE93535F7EE1D8F2BE8BAB02CD1DFCD8F1BD82C8E72BC8,FC6673040A7A7CB3A428F9B4F1B63F31
,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","wow64",enabled,"Known DLLs",System-wide,"",,"","c:\windows\syswow64\wow64.dll",,"wow64.dll",,,,,,
,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","wow64win",enabled,"Known DLLs",System-wide,"",,"","c:\windows\syswow64\wow64win.dll",,"wow64win.dll",,,,,,
19/02/2021 20:27,"HKLM\System\CurrentControlSet\Control\Session Manager\KnownDlls","WS2_32",enabled,"Known DLLs",System-wide,"Windows Socket 2.0 32-Bit DLL","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\syswow64\ws2_32.dll",10.0.17763.1,"WS2_32.dll",2D223410D597C2EAABA71C0809D346C5,7A03D61165353886395381A675C6297CEB4B8CDF,5EE7AC4DAEA7DAD8FD0D7028D14D93400CA60747,A43B9542A6ED736D1C123B82DAF5648B88143D145F1770FC90C6777145E3D396,7F660A552CF7146A72381B736F844B60AF94A6F358BAF36905536FCBD3CEC0C2,EA5A90083A4A565F1B44126390D3AB84
06/10/2023 18:24,HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell,,,"Logon",System-wide,,,,,,,,,,,
14/01/1972 16:17,"HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon\Shell","explorer.exe",enabled,"Logon",System-wide,"Windows Explorer","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\explorer.exe",10.0.17763.348,"explorer.exe",2F62005FCEA7430BB871A56F7700F81C,3EB9D6F8F4448CB1FD6478189EDEBE3D70477EA7,488300639421832C1E1667FC40344F96EF446775,7E7BD04702F393A1530DF73FF64A93B2D5E55764C5BF36A2866B977927DB817D,B759293373A11D1A972873A902BC64B2C9690AB947CE4A185CD047195521296D,0B98A47B3DAF2EE45939EF2A0F188959
15/09/2018 08:34,HKLM\SYSTEM\CurrentControlSet\Control\SafeBoot\AlternateShell,,,"Logon",System-wide,,,,,,,,,,,
20/11/1975 21:18,"HKLM\SYSTEM\CurrentControlSet\Control\SafeBoot\AlternateShell","cmd.exe",enabled,"Logon",System-wide,"Windows Command Processor","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\cmd.exe",10.0.17763.1,"cmd.exe",0D088F5BCFA8F086FBA163647CD80CAB,08CC2E8DCA652BDDA1ACCA9C446560D4BC1BCDF9,829CADFBB01D02538E690F19CE034AC30855464D,4753BE89035DBCDE8C622D70277974DD6FCEC7AB113BA8E7604214F6264E9108,9023F8AAEDA4A1DA45AC477A81B5BBE4128E413F19A0ABFA3715465AD66ED5CD,272245E2988E1E430500B852C4FB5E18
18/09/2023 11:52,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run,,,"Logon",System-wide,,,,,,,,,,,
02/07/1906 03:12,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","SecurityHealth",enabled,"Logon",System-wide,"Windows Security notification icon","(Verified) Microsoft Windows","Microsoft Corporation","c:\windows\system32\securityhealthsystray.exe",10.0.17763.1,"%windir%\system32\SecurityHealthSystray.exe",09F3F2298DDA6EBB57B12C530D35C52C,D7FC50DC0A08C9EC089E428A03606EE4A2E8C759,258864A6871EEA36380479F2885C0B1B327DC455,4A942D68E3E6456C8D940B868E8512B01FA753CD662B29F2AFB3ADE88E722092,48F852164EF4747FCDDFF463034CAD33167E341D241536B122AE74FC8841C941,44315EF1FEB6193B3AB5492033CEFAAE
25/10/2019 11:05,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","VMware VM3DService Process",enabled,"Logon",System-wide,"","(Verified) VMware, Inc.","","c:\windows\system32\vm3dservice.exe",,"""C:\Windows\system32\vm3dservice.exe"" -u",F74A89EFBCA9F0BE2BFE99AAE4A91068,F0032DFB7E5D67DD10568E61787A4A3032FF55F5,990BF6B4C164E3C15A7104E6CE2D2C7A5DA114C3,41E383E13CDF81EB22A3E7AE21D0D5A224A9ECC199FC76452AA0A0DC95DB9103,97BB6A53FE5F87DA7E36810B592F9929A7159BF0596E11210BF81FF79DD73022,87CD71079965EF9058275771F857BF72
30/03/2020 23:13,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run","VMware User Process",enabled,"Logon",System-wide,"VMware Tools Core Service","(Verified) VMware, Inc.","VMware, Inc.","c:\program files\vmware\vmware tools\vmtoolsd.exe",11.0.6.19689,"""C:\Program Files\VMware\VMware Tools\vmtoolsd.exe"" -n vmusr",ACA121D48147FF717BCD1DA7871A5A76,AACEA26A6D13B823F692B61EFDFE8D762BF14380,399B855A15B37BD5DE69AAAF2D5749F96C1E7068,D030CE10AB9E9B365B059402C059461DC4375D0ADA9EAE177FA01EC07B4BF369,DA7E37CE59685964A3876EF1747964DE1CAABD13B3691B6A1D5EBED1D19C19AD,35F1CE01823CDAA0D765C2B1C322584D
04/09/2023 10:35,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce,,,"Logon",System-wide,,,,,,,,,,,
17/12/1936 20:51,"HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\RunOnce","!BGAUpsell",enabled,"Logon",System-wide,"BGAUpsell","(Verified) Microsoft Corporation","Microsoft Corporation","c:\windows\temp\mubstemp\bgaupsell.exe",2.0.0.23,"""C:\Windows\Temp\MUBSTemp\BGAUpsell.EXE"" bgaupmi=8E3B8BE431D54B6AA821B541521EB39C",8E18E83CE4CAEFD65BC069C1E719AA78,65058C10CA85BB865499A85DFDF2D43101792CB7,C1D4763F6BEB4E85C7E80CF7936B3B46DEB32CCB,677C136228A466B060797E0A155FBC72AC114A668B1F8695AACE685B87F41BB7,F4918583F0B669FC13CFFC92CCF647F0160870C48B4DBC2B397239841BE9E73C,F34D5F2D4577ED6D9CEEC516C1F5A744
15/09/2018 08:36,HKLM\SOFTWARE\Classes\Protocols\Handler,,,"Explorer",System-wide,,,,,,,,,,,
